82	cr7IT3NN	Motion (prayer) to stop the instrument being law withdrawn	sunleyJ@parliament.uk	2022-03-29 15:20:31 +00:00	A statutory instrument laid under the negative procedure becomes law on the day the Minister signs it and automatically remains law unless a motion – or ‘prayer’ – to reject it is agreed by either House within 40 sitting days of the instrument being laid. 	Will occur either at the end of debate or at any point before debate (need to check LBP regularly to keep track of the motion itself)	LBP	Date withdrawn 	745	1
83	czgsGGiS	Non-fatal motion (prayer) to object to the instrument withdrawn	sunleyJ@parliament.uk	2020-01-31 14:09:47 +00:00	NULL	Motions can be withdrawn at any point before debate or they can be withdrawn at the end of the debate if the Member does not wish the question to be put. 	EDM page if withdrawn before debate otherwise the V&P anchor link. 	Date withdrawn	416	1
84	Kn7FknDd	Concerns raised by the Secondary Legislation Scrutiny Committee (SLSC)	sunleyJ@parliament.uk	2020-12-04 15:21:09 +00:00	Instrument considered by the Secondary Legislation Scrutiny Committee which raised concerns in line with the committee's terms of reference. 	Will appear under the report heading Instruments drawn to the special attention of the House. We will first see notice of the report in the Vote/LBP on a Wednesday but the report will be published on a Thursday so we actualise retrospectively. If the SLS	SLSC report - anchor link to specific instrument	Date the SLSC met (usually a Tuesday or Wednesday depending on which Sub-Comm).	520	1
85	WYDc91tD	Instrument can be made (signed into law)	sunleyJ@parliament.uk	2021-02-18 09:41:26 +00:00	Draft negative instruments can be made once they have sat before the House(s) for 40 days and a fatal prayer has not been approved. Draft affirmative instruments can be made once the House(s) have approved the instrument. 	Applies to draft instruments that have completed their procedure but have not been signed by Govt minister. 	Statutory instrument (Draft intro page) 	Date clock ends or date procedure concluded in the House.	581	1
86	xdLIQx0e	Instrument remains law	sunleyJ@parliament.uk	2021-02-18 10:01:59 +00:00	Made negative instruments remain law once they reach the end of the 40 day objection period and neither House has objected. Made affirmative instruments remain law once they have been approved by the House(s). 	Previously Instrument remains in effect as law, which was inaccurate for made negatives which come into force after the objection period ends. It is only accurate for made negatives which come into force during the objection period. 	Statutory instrument (intro page)	Date clock ends	589	1
88	kne1hY9x	Question on a motion (prayer) to stop the instrument becoming law put	sunleyJ@parliament.uk	2022-03-29 12:22:25 +00:00	A statutory instrument laid under the draft negative procedure cannot be made into law (signed by the minister) if either House approves a motion - or a 'prayer' - to stop the instrument becoming law within 40 sitting days of the instrument being laid.	In the draft affirmative procedure, a decision on a motion to amend the approval motion. Usually follows a debate in the Chamber or will be a separate motion if debated in GC	Lords minutes - individual link	Date of decision	705	1
89	W44csxGi	Motion (prayer) to stop the instrument becoming law approved	sunleyJ@parliament.uk	2022-03-29 12:22:34 +00:00	A statutory instrument laid under the draft negative procedure cannot be made into law (signed by the minister) if either House approves a motion - or a 'prayer' - to stop the instrument becoming law within 40 sitting days of the instrument being laid.	Will usually follow a debate and question/deferment. Will end the SI procedure. 	V&P anchor link	Date of decision	706	1
90	rPPHhNSw	Non-fatal motion (prayer) to object to the instrument approved	sunleyJ@parliament.uk	2022-03-29 15:22:15 +00:00	A non-fatal motion (prayer) does not stop a statutory instrument being law but may be used by either House to indicate concern. In the Commons, a prayer motion tabled outside the 40 sitting days period is non-fatal as it can only object to the instrument, 	Motion text will refer to revoke or withdraw. Will usually follow a Chamber debate or as a formal proceeding following a DLC debate	Vote anchor link	Date of decision	746	1
91	Z7EekLUl	Instrument cannot become law	sunleyJ@parliament.uk	2021-02-18 09:45:21 +00:00	Draft negative instruments cannot become law if either the House of Commons or House of Lords approve a motion to stop the instrument becoming law within the 40 day praying period. Draft affirmative instruments cannot become law if either the House of Comm	Actualised according to House decision (only one need say no)	V&P or LBP. 	Date of decision	582	1
92	VDT2CWL6	Instrument reported by the Joint Committee on Statutory Instruments (JCSI)	sunleyJ@parliament.uk	2021-02-18 10:02:15 +00:00	Instrument considered by the Joint Committee on Statutory Instruments and has raised concerns in line with the committee's terms of reference. 	Will appear under the heading 'Instruments reported' in the actual report. We will first see notice of the report in the Vote/LBP on a Thursday but the report will be published on a Friday so we actualise retrospectively. Name changed from 'concerns raised	JCSI report - anchor link to the specific instrument	Date the JCSI met (usually a Wednesday).	590	1
93	h3gt4BTJ	Considered by the European Statutory Instruments Committee (ESIC)	sunleyJ@parliament.uk	2021-02-11 10:31:02 +00:00	Consideration completed by the European Statutory Instruments Committee within their terms of reference.	We will first see notice of the report in the Vote/LBP on a Wednesday but the report will be published on a Thursday so we actualise retrospectively. 	Depends on the outcome of the report for each instrument. 	Date ESIC met (usually a Tuesday)	559	1
94	qtDMKvC4	Not certified under the English votes for English laws (EVEL) process	sunleyJ@parliament.uk	2021-02-19 10:55:48 +00:00	The English Votes for English Laws (EVEL) process is designed to ensure that legislation that affects only England, or England and Wales, is approved by a majority of MPs representing English constituencies, or English and Welsh constituencies. It also app	We receive this information via email from the Speaker's Office. Usually once a week but could be adhoc or more than once. 	No link	Date of the Speaker's consideration - will be on the letter we receive from the Speaker's Office	619	1
95	azeuTQzC	Non-fatal motion (prayer) to object to the instrument rejected	sunleyJ@parliament.uk	2022-03-29 15:23:23 +00:00	A non-fatal motion (prayer) does not stop a statutory instrument being law but may be used by either House to indicate concern. In the Commons, a prayer motion tabled outside the 40 sitting days period is non-fatal as it can only object to the instrument, 	Motion text will refer to revoke or withdraw. Will usually follow a debate in the Chamber or as a formal proceeding following a DLC debate. 	Vote anchor link	Date of the decision	747	1
96	9irs4N6L	Instrument rejected	sunleyJ@parliament.uk	2022-03-29 15:24:27 +00:00	Affirmative instrument rejected by the House of Commons. If either House resolves that an affirmative instrument should not be approved, the instrument, depending on whether it is a draft or already made, cannot become law or stops being law. 	If actualised this will bring the SI procedure to an end. 	V&P anchor link	Date of decision	748	1
98	t8ZjDv8Y	The Secondary Legislation Scrutiny Committee (SLSC) agreed that the instrument should follow the negative procedure	sunleyJ@parliament.uk	2021-02-19 09:48:46 +00:00	The Secondary Legislation Scrutiny Committee, under the remit of Schedule 7 of the European Union (Withdrawal) Act 2018, agreed that the appropriate procedure for the instrument is for it to be subject to annulment.	We will first see notice of the report in the Vote/LBP on a Wednesday but the report will be published on a Thursday so we actualise retrospectively. 	SLSC report - specific PNSI page	Date the SLSC met (usually a Tuesday or Wednesday depending on which Sub-Comm).	615	1
